time,sensor0,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9
2020-09-28 11:22:37.390172,0.996303,1.992605,2.988908,3.985211,4.981514,5.977816,6.974119,7.970422,8.966724,9.963027
2020-09-28 11:22:37.490414,0.994385,1.988771,2.983156,3.977541,4.971927,5.966312,6.960697,7.955083,8.949468,9.943853
2020-09-28 11:22:37.591063,0.992070,1.984140,2.976211,3.968281,4.960351,5.952421,6.944491,7.936562,8.928632,9.920702
2020-09-28 11:22:37.699019,0.989358,1.978716,2.968075,3.957433,4.946791,5.936149,6.925508,7.914866,8.904224,9.893582
2020-09-28 11:22:37.851018,0.986251,1.972501,2.958752,3.945002,4.931253,5.917503,6.903754,7.890005,8.876255,9.862506
2020-09-28 11:22:37.957053,0.982748,1.965497,2.948245,3.930994,4.913742,5.896490,6.879239,7.861987,8.844736,9.827484
2020-09-28 11:22:38.061053,0.978853,1.957706,2.936560,3.915413,4.894266,5.873119,6.851972,7.830825,8.809679,9.788532
2020-09-28 11:22:38.161092,0.974566,1.949133,2.923699,3.898266,4.872832,5.847398,6.821965,7.796531,8.771098,9.745664
2020-09-28 11:22:38.265092,0.969890,1.939780,2.909669,3.879559,4.849449,5.819339,6.789229,7.759118,8.729008,9.698898
2020-09-28 11:22:38.369055,0.964825,1.929651,2.894476,3.859301,4.824126,5.788952,6.753777,7.718602,8.683428,9.648253
2020-09-28 11:22:38.469095,0.959375,1.918750,2.878125,3.837499,4.796874,5.756249,6.715624,7.674999,8.634374,9.593748
2020-09-28 11:22:38.573057,0.953541,1.907081,2.860622,3.814163,4.767703,5.721244,6.674785,7.628325,8.581866,9.535406
2020-09-28 11:22:38.677052,0.947325,1.894650,2.841975,3.789300,4.736625,5.683950,6.631275,7.578600,8.525926,9.473251
2020-09-28 11:22:38.777052,0.940731,1.881461,2.822192,3.762922,4.703653,5.644383,6.585114,7.525844,8.466575,9.407306
2020-09-28 11:22:38.881060,0.933760,1.867520,2.801279,3.735039,4.668799,5.602559,6.536318,7.470078,8.403838,9.337598
2020-09-28 11:22:38.981189,0.926415,1.852831,2.779246,3.705662,4.632077,5.558493,6.484908,7.411324,8.337739,9.264155
2020-09-28 11:22:39.085148,0.918701,1.837401,2.756102,3.674803,4.593503,5.512204,6.430905,7.349605,8.268306,9.187007
2020-09-28 11:22:39.185148,0.910618,1.821237,2.731855,3.642473,4.553092,5.463710,6.374329,7.284947,8.195565,9.106184
2020-09-28 11:22:39.285150,0.902172,1.804344,2.706516,3.608687,4.510859,5.413031,6.315203,7.217375,8.119547,9.021718
2020-09-28 11:22:39.385152,0.893364,1.786729,2.680093,3.573458,4.466822,5.360187,6.253551,7.146916,8.040280,8.933644
2020-09-28 11:22:39.489148,0.884200,1.768399,2.652599,3.536799,4.420999,5.305198,6.189398,7.073598,7.957797,8.841997
2020-09-28 11:22:39.589193,0.874681,1.749363,2.624044,3.498725,4.373407,5.248088,6.122769,6.997451,7.872132,8.746813
2020-09-28 11:22:39.689193,0.864813,1.729626,2.594439,3.459252,4.324065,5.188878,6.053692,6.918505,7.783318,8.648131
2020-09-28 11:22:39.793149,0.854599,1.709198,2.563797,3.418396,4.272995,5.127593,5.982192,6.836791,7.691390,8.545989
2020-09-28 11:22:39.893153,0.844043,1.688086,2.532129,3.376172,4.220215,5.064257,5.908300,6.752343,7.596386,8.440429
2020-09-28 11:22:39.993188,0.833149,1.666299,2.499448,3.332597,4.165747,4.998896,5.832045,6.665195,7.498344,8.331493
2020-09-28 11:22:40.097186,0.821922,1.643845,2.465767,3.287690,4.109612,4.931535,5.753457,6.575380,7.397302,8.219225
2020-09-28 11:22:40.224085,0.810367,1.620734,2.431101,3.241467,4.051834,4.862201,5.672568,6.482935,7.293302,8.103669
2020-09-28 11:22:40.407594,0.798487,1.596974,2.395461,3.193948,3.992436,4.790923,5.589410,6.387897,7.186384,7.984871
2020-09-28 11:22:40.517344,0.786288,1.572576,2.358864,3.145152,3.931440,4.717728,5.504016,6.290304,7.076592,7.862880
2020-09-28 11:22:40.631819,0.773774,1.547549,2.321323,3.095097,3.868872,4.642646,5.416420,6.190195,6.963969,7.737744
2020-09-28 11:22:40.732129,0.760951,1.521902,2.282854,3.043805,3.804756,4.565707,5.326659,6.087610,6.848561,7.609512
2020-09-28 11:22:40.832897,0.747824,1.495647,2.243471,2.991295,3.739119,4.486942,5.234766,5.982590,6.730413,7.478237
2020-09-28 11:22:40.933812,0.734397,1.468794,2.203191,2.937588,3.671985,4.406383,5.140780,5.875177,6.609574,7.343971
2020-09-28 11:22:41.037770,0.720677,1.441353,2.162030,2.882707,3.603384,4.324060,5.044737,5.765414,6.486091,7.206767
2020-09-28 11:22:41.137816,0.706668,1.413336,2.120004,2.826672,3.533340,4.240009,4.946677,5.653345,6.360013,7.066681
2020-09-28 11:22:41.241772,0.692377,1.384754,2.077130,2.769507,3.461884,4.154261,4.846638,5.539014,6.231391,6.923768
2020-09-28 11:22:41.345808,0.677809,1.355617,2.033426,2.711234,3.389043,4.066851,4.744660,5.422469,6.100277,6.778086
2020-09-28 11:22:41.449774,0.662969,1.325938,1.988908,2.651877,3.314846,3.977815,4.640785,5.303754,5.966723,6.629692
2020-09-28 11:22:41.553770,0.647865,1.295729,1.943594,2.591459,3.239324,3.887188,4.535053,5.182918,5.830782,6.478647
2020-09-28 11:22:41.654217,0.632501,1.265002,1.897503,2.530004,3.162505,3.795006,4.427507,5.060008,5.692509,6.325010
2020-09-28 11:22:41.756451,0.616884,1.233769,1.850653,2.467538,3.084422,3.701306,4.318191,4.935075,5.551960,6.168844
2020-09-28 11:22:41.860414,0.601021,1.202042,1.803063,2.404084,3.005105,3.606126,4.207147,4.808168,5.409189,6.010210
2020-09-28 11:22:41.960414,0.584917,1.169834,1.754752,2.339669,2.924586,3.509503,4.094420,4.679338,5.264255,5.849172
2020-09-28 11:22:42.060457,0.568579,1.137159,1.705738,2.274318,2.842897,3.411477,3.980056,4.548635,5.117215,5.685794
2020-09-28 11:22:42.164413,0.552014,1.104029,1.656043,2.208057,2.760071,3.312086,3.864100,4.416114,4.968128,5.520143
2020-09-28 11:22:42.264450,0.535228,1.070457,1.605685,2.140913,2.676141,3.211370,3.746598,4.281826,4.817054,5.352283
2020-09-28 11:22:42.364452,0.518228,1.036456,1.554685,2.072913,2.591141,3.109369,3.627597,4.145826,4.664054,5.182282
2020-09-28 11:22:42.468451,0.501021,1.002042,1.503063,2.004083,2.505104,3.006125,3.507146,4.008167,4.509188,5.010209
2020-09-28 11:22:42.572412,0.483613,0.967226,1.450839,1.934452,2.418066,2.901679,3.385292,3.868905,4.352518,4.836131
2020-09-28 11:22:42.672413,0.466012,0.932024,1.398036,1.864048,2.330060,2.796071,3.262083,3.728095,4.194107,4.660119
2020-09-28 11:22:42.772416,0.448224,0.896449,1.344673,1.792897,2.241122,2.689346,3.137570,3.585795,4.034019,4.482243
2020-09-28 11:22:42.876413,0.430257,0.860515,1.290772,1.721030,2.151287,2.581545,3.011802,3.442060,3.872317,4.302575
2020-09-28 11:22:42.976655,0.412118,0.824237,1.236355,1.648474,2.060592,2.472711,2.884829,3.296948,3.709066,4.121185
2020-09-28 11:22:43.076655,0.393815,0.787629,1.181444,1.575259,1.969073,2.362888,2.756703,3.150517,3.544332,3.938147
2020-09-28 11:22:43.196656,0.375353,0.750707,1.126060,1.501413,1.876767,2.252120,2.627473,3.002827,3.378180,3.753533
2020-09-28 11:22:43.374741,0.356742,0.713484,1.070226,1.426967,1.783709,2.140451,2.497193,2.853935,3.210677,3.567419
2020-09-28 11:22:43.486415,0.337988,0.675975,1.013963,1.351951,1.689939,2.027926,2.365914,2.703902,3.041889,3.379877
2020-09-28 11:22:43.586418,0.319098,0.638197,0.957295,1.276393,1.595492,1.914590,2.233689,2.552787,2.871885,3.190984
2020-09-28 11:22:43.687001,0.300081,0.600163,0.900244,1.200326,1.500407,1.800488,2.100570,2.400651,2.700732,3.000814
2020-09-28 11:22:43.787773,0.280944,0.561889,0.842833,1.123777,1.404722,1.685666,1.966611,2.247555,2.528499,2.809444
2020-09-28 11:22:43.888467,0.261695,0.523390,0.785085,1.046780,1.308475,1.570170,1.831865,2.093560,2.355255,2.616950
2020-09-28 11:22:43.989830,0.242341,0.484682,0.727023,0.969364,1.211705,1.454045,1.696386,1.938727,2.181068,2.423409
2020-09-28 11:22:44.093867,0.222890,0.445780,0.668670,0.891560,1.114450,1.337339,1.560229,1.783119,2.006009,2.228899
2020-09-28 11:22:44.197829,0.203350,0.406700,0.610049,0.813399,1.016749,1.220099,1.423448,1.626798,1.830148,2.033498
2020-09-28 11:22:44.297830,0.183728,0.367457,0.551185,0.734913,0.918641,1.102370,1.286098,1.469826,1.653555,1.837283
2020-09-28 11:22:44.397869,0.164033,0.328067,0.492100,0.656133,0.820167,0.984200,1.148233,1.312266,1.476300,1.640333
2020-09-28 11:22:44.501829,0.144273,0.288545,0.432818,0.577091,0.721364,0.865636,1.009909,1.154182,1.298454,1.442727
2020-09-28 11:22:44.602243,0.124454,0.248909,0.373363,0.497818,0.622272,0.746727,0.871181,0.995635,1.120090,1.244544
2020-09-28 11:22:44.705869,0.104586,0.209173,0.313759,0.418345,0.522932,0.627518,0.732104,0.836691,0.941277,1.045863
2020-09-28 11:22:44.809830,0.084676,0.169353,0.254029,0.338706,0.423382,0.508059,0.592735,0.677412,0.762088,0.846764
2020-09-28 11:22:44.909833,0.064733,0.129465,0.194198,0.258931,0.323663,0.388396,0.453129,0.517861,0.582594,0.647327
2020-09-28 11:22:45.009949,0.044763,0.089526,0.134289,0.179052,0.223815,0.268578,0.313341,0.358104,0.402867,0.447630
2020-09-28 11:22:45.110002,0.024775,0.049551,0.074326,0.099102,0.123877,0.148653,0.173428,0.198203,0.222979,0.247754
2020-09-28 11:22:45.213996,0.004778,0.009556,0.014334,0.019112,0.023890,0.028668,0.033446,0.038224,0.043001,0.047779
2020-09-28 11:22:45.318091,-0.015221,-0.030443,-0.045664,-0.060886,-0.076107,-0.091329,-0.106550,-0.121772,-0.136993,-0.152215
2020-09-28 11:22:45.421952,-0.035215,-0.070430,-0.105644,-0.140859,-0.176074,-0.211289,-0.246503,-0.281718,-0.316933,-0.352148
2020-09-28 11:22:45.521988,-0.055194,-0.110388,-0.165582,-0.220776,-0.275970,-0.331164,-0.386358,-0.441552,-0.496746,-0.551940
2020-09-28 11:22:45.622529,-0.075151,-0.150302,-0.225453,-0.300604,-0.375756,-0.450907,-0.526058,-0.601209,-0.676360,-0.751511
2020-09-28 11:22:45.726435,-0.095078,-0.190156,-0.285235,-0.380313,-0.475391,-0.570469,-0.665547,-0.760626,-0.855704,-0.950782
2020-09-28 11:22:45.829117,-0.114967,-0.229935,-0.344902,-0.459869,-0.574836,-0.689804,-0.804771,-0.919738,-1.034705,-1.149673
2020-09-28 11:22:45.930662,-0.134810,-0.269621,-0.404431,-0.539241,-0.674052,-0.808862,-0.943672,-1.078483,-1.213293,-1.348103
2020-09-28 11:22:46.115722,-0.154599,-0.309199,-0.463798,-0.618398,-0.772997,-0.927597,-1.082196,-1.236796,-1.391395,-1.545995
2020-09-28 11:22:46.238124,-0.174327,-0.348654,-0.522980,-0.697307,-0.871634,-1.045961,-1.220287,-1.394614,-1.568941,-1.743268
2020-09-28 11:22:46.348983,-0.193984,-0.387969,-0.581953,-0.775937,-0.969922,-1.163906,-1.357891,-1.551875,-1.745859,-1.939844
2020-09-28 11:22:46.452245,-0.213564,-0.427129,-0.640693,-0.854257,-1.067822,-1.281386,-1.494950,-1.708515,-1.922079,-2.135644
2020-09-28 11:22:46.556112,-0.233059,-0.466118,-0.699177,-0.932236,-1.165295,-1.398353,-1.631412,-1.864471,-2.097530,-2.330589
2020-09-28 11:22:46.656938,-0.252460,-0.504921,-0.757381,-1.009841,-1.262301,-1.514762,-1.767222,-2.019682,-2.272142,-2.524603
2020-09-28 11:22:46.758294,-0.271761,-0.543521,-0.815282,-1.087043,-1.358803,-1.630564,-1.902324,-2.174085,-2.445846,-2.717606
2020-09-28 11:22:46.860671,-0.290952,-0.581905,-0.872857,-1.163809,-1.454761,-1.745714,-2.036666,-2.327618,-2.618571,-2.909523
2020-09-28 11:22:46.966241,-0.310028,-0.620055,-0.930083,-1.240110,-1.550138,-1.860165,-2.170193,-2.480221,-2.790248,-3.100276
2020-09-28 11:22:47.069922,-0.328979,-0.657958,-0.986937,-1.315915,-1.644894,-1.973873,-2.302852,-2.631831,-2.960810,-3.289789
2020-09-28 11:22:47.170162,-0.347799,-0.695597,-1.043396,-1.391194,-1.738993,-2.086791,-2.434590,-2.782388,-3.130187,-3.477986
2020-09-28 11:22:47.273074,-0.366479,-0.732958,-1.099437,-1.465917,-1.832396,-2.198875,-2.565354,-2.931833,-3.298312,-3.664791
2020-09-28 11:22:47.469078,-0.385013,-0.770026,-1.155039,-1.540052,-1.925066,-2.310079,-2.695092,-3.080105,-3.465118,-3.850131
2020-09-28 11:22:47.570238,-0.403393,-0.806786,-1.210179,-1.613572,-2.016966,-2.420359,-2.823752,-3.227145,-3.630538,-4.033931
2020-09-28 11:22:47.675311,-0.421612,-0.843224,-1.264835,-1.686447,-2.108059,-2.529671,-2.951282,-3.372894,-3.794506,-4.216118
2020-09-28 11:22:47.776274,-0.439662,-0.879324,-1.318985,-1.758647,-2.198309,-2.637971,-3.077632,-3.517294,-3.956956,-4.396618
2020-09-28 11:22:47.883212,-0.457536,-0.915072,-1.372608,-1.830144,-2.287679,-2.745215,-3.202751,-3.660287,-4.117823,-4.575359
2020-09-28 11:22:47.987615,-0.475227,-0.950454,-1.425681,-1.900908,-2.376135,-2.851362,-3.326589,-3.801816,-4.277043,-4.752270
2020-09-28 11:22:48.102735,-0.492728,-0.985456,-1.478184,-1.970912,-2.463640,-2.956368,-3.449097,-3.941825,-4.434553,-4.927281
2020-09-28 11:22:48.205931,-0.510032,-1.020064,-1.530096,-2.040128,-2.550160,-3.060192,-3.570224,-4.080256,-4.590288,-5.100320
2020-09-28 11:22:48.307856,-0.527132,-1.054264,-1.581396,-2.108528,-2.635660,-3.162792,-3.689924,-4.217056,-4.744188,-5.271320
2020-09-28 11:22:48.409738,-0.544021,-1.088042,-1.632063,-2.176084,-2.720106,-3.264127,-3.808148,-4.352169,-4.896190,-5.440211
2020-09-28 11:22:48.513566,-0.560693,-1.121385,-1.682078,-2.242770,-2.803463,-3.364156,-3.924848,-4.485541,-5.046234,-5.606926
2020-09-28 11:22:48.635365,-0.577140,-1.154280,-1.731420,-2.308559,-2.885699,-3.462839,-4.039979,-4.617119,-5.194259,-5.771399
2020-09-28 11:22:48.802438,-0.593356,-1.186713,-1.780069,-2.373425,-2.966781,-3.560138,-4.153494,-4.746850,-5.340206,-5.933563
2020-09-28 11:22:48.913652,-0.609335,-1.218671,-1.828006,-2.437341,-3.046677,-3.656012,-4.265347,-4.874683,-5.484018,-6.093353
2020-09-28 11:22:49.017114,-0.625071,-1.250141,-1.875212,-2.500283,-3.125353,-3.750424,-4.375495,-5.000565,-5.625636,-6.250706
2020-09-28 11:22:49.119118,-0.640556,-1.281112,-1.921668,-2.562224,-3.202780,-3.843336,-4.483892,-5.124448,-5.765004,-6.405560
2020-09-28 11:22:49.221184,-0.655785,-1.311570,-1.967355,-2.623140,-3.278925,-3.934710,-4.590495,-5.246280,-5.902066,-6.557851
2020-09-28 11:22:49.321561,-0.670752,-1.341504,-2.012256,-2.683007,-3.353759,-4.024511,-4.695263,-5.366015,-6.036767,-6.707519
2020-09-28 11:22:49.422184,-0.685450,-1.370901,-2.056351,-2.741801,-3.427252,-4.112702,-4.798152,-5.483603,-6.169053,-6.854504
2020-09-28 11:22:49.523740,-0.699875,-1.399749,-2.099624,-2.799499,-3.499373,-4.199248,-4.899123,-5.598998,-6.298872,-6.998747
2020-09-28 11:22:49.627768,-0.714019,-1.428038,-2.142057,-2.856076,-3.570095,-4.284114,-4.998134,-5.712153,-6.426172,-7.140191
2020-09-28 11:22:49.732013,-0.727878,-1.455756,-2.183634,-2.911511,-3.639389,-4.367267,-5.095145,-5.823023,-6.550901,-7.278779
2020-09-28 11:22:49.833370,-0.741446,-1.482891,-2.224337,-2.965782,-3.707228,-4.448673,-5.190119,-5.931564,-6.673010,-7.414455
2020-09-28 11:22:49.955451,-0.754717,-1.509433,-2.264150,-3.018866,-3.773583,-4.528300,-5.283016,-6.037733,-6.792449,-7.547166
2020-09-28 11:22:50.128749,-0.767686,-1.535372,-2.303057,-3.070743,-3.838429,-4.606115,-5.373801,-6.141486,-6.909172,-7.676858
2020-09-28 11:22:50.309388,-0.780348,-1.560696,-2.341044,-3.121392,-3.901740,-4.682088,-5.462436,-6.242784,-7.023132,-7.803480
2020-09-28 11:22:50.489403,-0.792698,-1.585396,-2.378094,-3.170792,-3.963490,-4.756188,-5.548886,-6.341584,-7.134282,-7.926980
2020-09-28 11:22:50.767586,-0.804731,-1.609462,-2.414193,-3.218924,-4.023655,-4.828385,-5.633116,-6.437847,-7.242578,-8.047309
2020-09-28 11:22:51.019706,-0.816442,-1.632884,-2.449326,-3.265768,-4.082210,-4.898652,-5.715094,-6.531536,-7.347978,-8.164420
2020-09-28 11:22:51.218411,-0.827826,-1.655653,-2.483479,-3.311306,-4.139132,-4.966959,-5.794785,-6.622612,-7.450438,-8.278265
2020-09-28 11:22:51.353802,-0.838880,-1.677760,-2.516640,-3.355519,-4.194399,-5.033279,-5.872159,-6.711039,-7.549919,-8.388798
2020-09-28 11:22:51.502768,-0.849598,-1.699195,-2.548793,-3.398391,-4.247988,-5.097586,-5.947184,-6.796781,-7.646379,-8.495977
2020-09-28 11:22:51.717572,-0.859976,-1.719951,-2.579927,-3.439903,-4.299878,-5.159854,-6.019830,-6.879806,-7.739781,-8.599757
2020-09-28 11:22:51.898358,-0.870010,-1.740019,-2.610029,-3.480039,-4.350049,-5.220058,-6.090068,-6.960078,-7.830087,-8.700097
2020-09-28 11:22:52.049911,-0.879696,-1.759392,-2.639087,-3.518783,-4.398479,-5.278175,-6.157870,-7.037566,-7.917262,-8.796958
2020-09-28 11:22:52.203834,-0.889030,-1.778060,-2.667090,-3.556120,-4.445150,-5.334180,-6.223210,-7.112239,-8.001269,-8.890299
2020-09-28 11:22:52.339665,-0.898009,-1.796017,-2.694026,-3.592034,-4.490043,-5.388051,-6.286060,-7.184068,-8.082077,-8.980085
2020-09-28 11:22:52.448254,-0.906628,-1.813256,-2.719884,-3.626512,-4.533139,-5.439767,-6.346395,-7.253023,-8.159651,-9.066279
2020-09-28 11:22:52.552804,-0.914885,-1.829769,-2.744654,-3.659538,-4.574423,-5.489308,-6.404192,-7.319077,-8.233962,-9.148846
2020-09-28 11:22:52.657860,-0.922775,-1.845551,-2.768326,-3.691102,-4.613877,-5.536653,-6.459428,-7.382203,-8.304979,-9.227754
2020-09-28 11:22:52.759735,-0.930297,-1.860594,-2.790891,-3.721188,-4.651486,-5.581783,-6.512080,-7.442377,-8.372674,-9.302971
2020-09-28 11:22:52.859774,-0.937447,-1.874893,-2.812340,-3.749787,-4.687234,-5.624680,-6.562127,-7.499574,-8.437020,-9.374467
2020-09-28 11:22:52.971409,-0.944221,-1.888443,-2.832664,-3.776885,-4.721107,-5.665328,-6.609549,-7.553771,-8.497992,-9.442213
2020-09-28 11:22:53.101753,-0.950618,-1.901237,-2.851855,-3.802473,-4.753091,-5.703710,-6.654328,-7.604946,-8.555565,-9.506183
2020-09-28 11:22:53.203796,-0.956635,-1.913270,-2.869905,-3.826540,-4.783175,-5.739810,-6.696445,-7.653080,-8.609715,-9.566350
2020-09-28 11:22:53.314906,-0.962269,-1.924538,-2.886807,-3.849076,-4.811345,-5.773615,-6.735884,-7.698153,-8.660422,-9.622691
2020-09-28 11:22:53.415342,-0.967518,-1.935037,-2.902555,-3.870073,-4.837591,-5.805110,-6.772628,-7.740146,-8.707664,-9.675183
2020-09-28 11:22:53.520589,-0.972380,-1.944761,-2.917141,-3.889522,-4.861902,-5.834283,-6.806663,-7.779044,-8.751424,-9.723805
2020-09-28 11:22:53.623728,-0.976854,-1.953707,-2.930561,-3.907415,-4.884269,-5.861122,-6.837976,-7.814830,-8.791683,-9.768537
2020-09-28 11:22:53.762651,-0.980936,-1.961872,-2.942809,-3.923745,-4.904681,-5.885617,-6.866554,-7.847490,-8.828426,-9.809362
2020-09-28 11:22:53.933522,-0.984626,-1.969253,-2.953879,-3.938506,-4.923132,-5.907758,-6.892385,-7.877011,-8.861637,-9.846264
